timestamp,service,message,attack_type
27012025 07:22:13,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:13,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:14,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:15,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:16,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:16,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:16,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:17,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 07:22:18,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:18,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 07:22:19,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 07:22:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 07:22:20,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 07:22:21,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 07:27:39,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 07:27:39,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 07:31:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 07:39:31,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
27012025 07:53:57,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:06:11,ftp,"/dionaea/ftp.py:235: cmd 'b'\x16\x03\x01\x01\x17\x01\x00\x01\x13\x03\x03>\xf6\xec\x84\x19\xc8\xc3(\xedZ\xa9:O\x83\xb0\x10\xb0c_,S\xc7/9\xd4\x08\xfc\xdc\x1b>,`''",FTP Attack
27012025 08:06:30,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
27012025 08:06:30,ftp,/dionaea/ftp.py:235: cmd 'b'\x16\x03\x01\x01\x17\x01\x00\x01\x13\x03\x030\xb3\xfe\x99\xbc'',FTP Attack
27012025 08:06:31,ftp,/dionaea/ftp.py:235: cmd 'b'HELP'',FTP Attack
27012025 08:06:31,ftp,/dionaea/ftp.py:235: cmd 'b'FEAT'',FTP Attack
27012025 08:06:31,ftp,/dionaea/ftp.py:235: cmd 'b'USER'',FTP Attack
27012025 08:06:32,ftp,/dionaea/ftp.py:235: cmd 'b'PASS'',FTP Attack
27012025 08:08:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:09:05,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 08:09:05,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:18:52,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:18:52,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:18:52,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:27:32,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:30:20,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:30:58,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:30:59,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:30:59,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:31:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:42:11,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:45:26,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 08:54:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 08:59:50,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 09:13:08,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'2\x00',Other Attack
27012025 09:13:08,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'2\x00',Other Attack
27012025 09:14:13,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'2\x00',Other Attack
27012025 09:14:13,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'2\x00',Other Attack
27012025 09:48:49,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 09:53:26,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 09:59:27,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:08:21,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 10:08:21,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 10:15:43,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:15:43,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:22:35,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 10:22:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:46:35,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:48:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:48:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:48:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:48:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:48:01,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:55:34,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:55:36,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 10:55:36,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:06:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:17:34,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:17:35,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:17:35,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:22:44,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:34:58,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:37:28,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:40:46,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:42:08,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:46:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:47:25,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 11:47:25,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 11:48:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 11:48:03,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
27012025 12:12:49,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 12:28:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 12:29:43,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 12:29:43,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 12:29:43,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 12:37:12,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 12:44:05,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 12:44:05,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 12:51:20,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 12:51:30,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 12:51:30,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
27012025 12:59:02,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 13:17:22,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'\x00',Other Attack
27012025 13:17:22,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'\x00',Other Attack
27012025 13:17:22,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
27012025 13:19:02,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 13:28:47,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 13:31:16,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'2\x00',Other Attack
27012025 13:31:16,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'2\x00',Other Attack
27012025 13:32:19,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'2\x00',Other Attack
27012025 13:32:19,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'2\x00',Other Attack
27012025 13:46:45,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 13:46:45,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 13:46:45,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 14:01:05,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 14:03:57,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
27012025 14:05:29,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
27012025 14:27:39,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:44:55,pptp,/dionaea/pptp/pptp.py:52: No config provided. Using default values,SIP Attack
25012025 16:44:55,services,/dionaea/services.py:46: Unable to start service,Other Attack
25012025 16:44:55,pptp,/dionaea/pptp/pptp.py:52: No config provided. Using default values,SIP Attack
25012025 16:44:55,services,/dionaea/services.py:46: Unable to start service,Other Attack
25012025 16:46:33,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:46:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:46:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,ftp,/dionaea/ftp.py:235: cmd 'b'USER'',FTP Attack
25012025 16:49:37,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 16:49:37,ftp,/dionaea/ftp.py:235: cmd 'b'SYST'',FTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,ftp,/dionaea/ftp.py:235: cmd 'b'PASS'',FTP Attack
25012025 16:49:37,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
25012025 16:49:37,ftp,/dionaea/ftp.py:235: cmd 'b'USER'',FTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:38,ftp,/dionaea/ftp.py:235: cmd 'b'PASS'',FTP Attack
25012025 16:49:38,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:38,ftp,/dionaea/ftp.py:235: cmd 'b'PORT'',FTP Attack
25012025 16:49:38,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:38,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:38,ftp,/dionaea/ftp.py:235: cmd 'b'USER'',FTP Attack
25012025 16:49:39,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,ftp,/dionaea/ftp.py:235: cmd 'b'SYST'',FTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
25012025 16:49:40,python,/dionaea/python/dionaea/ftp.py:568 in None,FTP Attack
25012025 16:49:40,ftp,/dionaea/ftp.py:235: cmd 'b'PASS'',FTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,ftp,/dionaea/ftp.py:235: cmd 'b'STAT'',FTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:49:40,ftp,/dionaea/ftp.py:235: cmd 'b'PASV'',FTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:40,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
25012025 16:49:40,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
25012025 16:49:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:49:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:49:42,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:49:42,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:42,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:49:43,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:44,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:45,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:46,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:47,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:47,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:50,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:51,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:49:52,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:50:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:50:10,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:50:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:50:29,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:50:38,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:50:48,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:50:58,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:51:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:51:07,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 16:51:07,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
25012025 16:51:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:51:07,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:51:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:51:07,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:51:07,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:51:08,ftp,/dionaea/ftp.py:235: cmd 'b'\x16\x03\x01\x02\x00\x01\x00\x01\xfc\x03\x03k\x03\x8d\x87\xfd\x036\x00\x06\xa9\xc9\x1c\xae12\xca\x7fPe1\x86\x03`\x10\x9fP\x8a\xfc\x90\xb4\x10\xb2'',FTP Attack
25012025 16:51:08,ftp,/dionaea/ftp.py:235: cmd 'b'\x16\x03\x01\x00W\x01\x00\x00S\x03\x03g\x95\x16z\xb6E\xc5\xea\xd9\xe6\x91\xa2`\xf7\xe5\xc9y\x88'',FTP Attack
25012025 16:51:08,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:51:09,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 16:51:10,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:54:39,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 16:57:01,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 17:04:00,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
25012025 17:18:48,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 17:24:58,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 17:28:06,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 17:30:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 17:30:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 17:34:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 17:34:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 17:38:05,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 17:38:05,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 17:54:48,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 17:58:32,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 18:21:59,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 18:21:59,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 18:24:30,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 18:29:01,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 18:32:41,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
25012025 18:54:48,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 18:57:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 19:02:52,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 19:02:52,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
25012025 19:06:00,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 19:25:00,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 19:37:03,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 19:54:59,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 19:55:18,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 19:55:29,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:01:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 20:09:49,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 20:15:49,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 20:26:10,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:30:49,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:30:49,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:30:50,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:30:50,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:30:50,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:30:50,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:30:50,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:36:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 20:40:35,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:55:56,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
25012025 20:55:56,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
25012025 20:56:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 20:59:11,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 21:02:22,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:04,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:08,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:11,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:15,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:19,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:23,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:32,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
